,senior_citizen,tenure,internet_service_type_id,contract_type_id,payment_type_id,monthly_charges,total_charges,male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,paperless_billing_Yes,churn
1204,0,18,2,1,1,71.1,1247.75,0,0,0,1,0,0,0,0,0,0,0,1,0
1205,1,29,2,1,1,95.9,2745.2,1,1,0,1,1,0,1,1,0,0,1,1,1
1206,0,72,1,3,4,89.85,6562.9,1,1,1,1,1,1,1,1,1,1,1,0,0
1207,0,34,3,2,3,20.1,682.1,0,1,1,1,0,0,0,0,0,0,0,1,0
1208,0,2,1,1,2,24.3,38.45,1,0,0,0,0,0,0,0,0,0,0,0,0
1209,1,72,2,3,3,114.65,8333.95,0,1,0,1,1,1,1,1,1,1,1,1,0
1210,0,10,3,1,2,20.55,187.35,0,0,0,1,0,0,0,0,0,0,0,1,0
1211,0,51,2,2,3,106.8,5498.8,1,1,0,1,1,0,1,1,0,1,1,1,0
1212,0,28,2,1,1,85.45,2289.9,1,1,1,1,0,0,0,1,0,1,0,0,0
1213,0,13,3,3,2,20.4,261.3,0,0,0,1,0,0,0,0,0,0,0,1,0
1214,0,2,1,1,4,61.2,125.95,0,0,1,1,0,1,0,0,0,0,1,1,0
1215,1,17,2,1,1,89.15,1496.9,0,0,0,1,0,0,1,1,0,1,0,1,1
1216,0,1,1,1,4,48.6,48.6,0,0,0,1,0,1,0,0,0,0,0,1,1
1217,0,15,1,1,3,59.65,867.1,1,1,1,1,1,0,0,1,1,0,0,1,0
1218,0,2,3,1,2,19.95,38.15,0,0,0,1,0,0,0,0,0,0,0,0,0
1219,0,12,1,1,1,54.3,654.5,0,0,0,1,0,0,1,0,1,0,0,1,0
1220,0,5,1,1,2,46.0,221.7,0,0,1,1,0,0,0,0,0,0,0,0,1
1221,0,51,2,2,4,96.4,4911.05,1,1,0,1,1,1,1,0,0,0,1,1,0
1222,0,30,1,1,1,67.6,2000.2,1,1,1,1,1,1,1,1,1,0,0,0,0
1223,0,64,3,2,3,19.8,1336.65,0,1,1,1,0,0,0,0,0,0,0,0,0
1224,0,72,2,3,3,80.45,5737.6,0,1,0,1,1,1,0,0,0,0,0,0,0
1225,0,5,3,1,2,25.45,134.75,0,0,0,1,1,0,0,0,0,0,0,0,0
1226,0,72,1,3,2,48.9,3527.0,1,1,1,0,0,1,0,1,1,1,0,0,0
1227,0,1,1,1,2,29.15,29.15,1,0,0,0,0,0,0,0,1,0,0,0,0
1228,0,27,2,1,1,89.2,2383.6,0,0,0,1,0,0,0,1,1,0,1,1,0
1229,0,72,3,3,3,24.05,1709.15,0,1,1,1,1,0,0,0,0,0,0,1,0
1230,0,1,2,1,1,69.55,69.55,1,0,0,1,0,0,0,0,0,0,0,1,1
1231,0,30,1,3,2,55.65,1653.85,1,0,0,1,0,1,0,1,0,0,0,1,0
1232,0,65,2,3,4,94.55,6078.75,1,1,1,1,1,1,1,1,1,0,0,0,0
1233,0,61,3,3,4,19.75,1311.6,0,1,1,1,0,0,0,0,0,0,0,0,0
1234,0,62,2,3,4,89.1,5411.65,1,1,1,1,1,0,0,1,0,1,0,1,0
1235,0,45,2,1,3,107.75,4882.8,1,1,0,1,1,0,1,1,0,1,1,1,0
1236,1,1,2,1,1,74.2,74.2,0,0,0,1,1,0,0,0,0,0,0,1,1
1237,0,52,1,2,3,50.95,2610.65,0,1,1,1,0,0,0,1,0,0,0,1,0
1238,0,24,3,2,2,20.25,439.75,1,1,1,1,0,0,0,0,0,0,0,0,0
1239,0,70,1,3,3,58.35,4214.25,0,0,0,0,0,1,0,1,1,1,1,1,0
1240,0,39,3,3,3,19.85,854.8,0,1,1,1,0,0,0,0,0,0,0,1,0
1241,0,42,3,2,1,25.05,949.85,1,0,0,1,1,0,0,0,0,0,0,0,0
1242,0,20,1,2,1,68.7,1416.2,1,0,0,1,1,0,1,0,1,1,0,1,0
1243,0,72,2,3,4,109.95,7852.4,1,1,0,1,1,1,1,0,1,1,1,1,0
1244,0,50,2,1,1,103.7,5071.05,1,1,1,1,1,0,1,0,1,1,1,0,1
1245,0,13,3,3,2,20.85,272.35,0,1,1,1,0,0,0,0,0,0,0,0,0
1246,1,22,2,1,3,85.35,1961.6,0,1,1,1,1,0,0,0,0,1,0,0,0
1247,0,1,1,1,2,50.15,50.15,1,0,0,1,0,0,1,0,0,0,0,1,0
1248,1,1,2,1,1,70.15,70.15,0,0,0,1,0,0,0,0,0,0,0,1,1
1249,0,7,1,1,3,50.3,355.1,0,1,0,1,0,1,0,0,0,0,0,1,0
1250,0,8,1,1,1,60.0,487.75,0,0,0,1,0,1,0,0,0,1,0,1,0
1251,0,8,3,1,2,20.35,178.7,1,0,1,1,0,0,0,0,0,0,0,0,0
1252,0,64,3,3,2,24.8,1514.85,1,1,1,1,1,0,0,0,0,0,0,1,0
1253,0,22,1,1,2,65.05,1427.55,1,0,0,1,1,1,1,1,0,0,0,0,0
1254,0,26,1,1,4,50.35,1277.5,0,0,0,0,0,0,0,1,0,1,1,1,0
1255,0,1,2,1,1,70.0,70.0,1,1,1,1,0,0,0,0,0,0,0,1,1
1256,0,31,2,2,1,93.8,2939.8,1,1,0,1,0,0,0,1,0,1,1,1,0
1257,1,4,3,1,2,20.05,91.45,0,0,0,1,0,0,0,0,0,0,0,0,0
1258,0,48,3,3,3,20.65,1057.0,0,1,1,1,0,0,0,0,0,0,0,0,0
1259,1,40,1,1,1,39.3,1637.4,0,1,0,0,0,0,1,0,0,1,0,1,1
1260,0,71,1,2,3,66.8,4689.15,0,1,0,0,0,1,1,1,1,1,1,0,0
1261,0,36,1,2,2,75.55,2680.15,0,0,0,1,0,1,1,1,1,0,1,1,0
1262,0,1,2,1,4,74.6,74.6,1,1,1,1,0,0,1,0,0,0,0,0,0
1263,1,41,2,1,1,98.4,4187.75,1,0,0,1,1,0,0,1,0,1,1,1,1
1264,0,21,3,1,4,20.5,402.85,1,0,0,1,0,0,0,0,0,0,0,0,0
1265,0,11,2,1,1,74.35,834.2,1,1,1,1,1,0,0,0,0,0,0,1,1
1266,0,58,2,1,3,79.8,4526.85,0,0,0,1,1,1,0,0,0,0,0,1,0
1267,0,12,2,1,3,80.85,866.45,1,1,0,1,0,1,0,0,1,0,0,0,1
1268,0,29,3,2,2,20.35,617.35,0,0,0,1,0,0,0,0,0,0,0,0,0
1269,0,2,2,1,1,104.4,242.8,0,1,0,1,1,0,0,1,1,1,1,1,1
1270,0,11,1,2,2,54.6,617.85,0,0,0,1,0,1,0,0,1,0,0,1,0
1271,1,69,2,1,1,89.95,6143.15,1,1,0,1,1,0,1,0,0,1,0,1,1
1272,1,64,2,3,3,111.6,7099.0,1,1,1,1,1,1,0,1,1,1,1,1,0
1273,1,20,2,1,1,90.8,1951.0,0,1,0,1,1,0,0,1,0,1,0,0,1
1274,0,22,2,1,1,89.25,1907.85,0,0,0,1,0,0,0,0,0,1,1,0,1
1275,0,1,1,1,4,43.95,43.95,0,0,0,1,0,0,0,0,0,0,0,0,0
1276,0,64,1,3,2,90.6,5817.45,0,1,1,1,1,1,1,1,1,1,1,1,0
1277,0,39,3,2,2,24.2,914.6,0,1,1,1,1,0,0,0,0,0,0,1,0
1278,0,39,1,2,4,58.6,2224.5,0,0,0,1,0,0,1,0,0,1,0,1,0
1279,0,48,2,2,4,106.1,5082.8,1,0,0,1,1,0,1,1,0,1,1,1,1
1280,0,22,2,1,1,89.4,2001.5,1,0,1,1,0,0,1,1,0,1,0,1,1
1281,0,24,1,3,1,64.35,1558.65,0,1,1,1,1,1,1,1,0,0,0,0,0
1282,0,1,3,1,2,19.5,19.5,0,0,0,1,0,0,0,0,0,0,0,0,0
1283,1,10,2,1,1,72.85,688.65,1,0,0,1,0,0,1,0,0,0,0,1,1
1284,0,8,1,1,1,66.7,579.0,1,0,0,1,0,1,0,1,0,0,1,1,0
1285,0,36,2,1,1,80.4,2937.65,0,1,0,1,0,0,0,0,0,0,1,0,0
1286,0,1,2,1,1,70.5,70.5,0,0,0,1,0,0,0,0,0,0,0,0,1
1287,0,16,3,2,3,19.3,360.35,0,0,1,1,0,0,0,0,0,0,0,1,0
1288,0,13,2,1,1,79.25,1111.65,0,0,0,1,0,0,1,1,0,0,0,1,1
1289,0,7,1,1,1,44.75,333.65,1,1,1,1,0,0,0,0,0,0,0,0,0
1290,0,41,1,2,1,68.6,2877.05,0,0,0,1,1,0,0,1,1,0,1,1,0
1291,0,5,3,1,4,20.55,96.1,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,1,55,1,2,3,50.05,2743.45,1,0,0,0,0,0,0,1,0,1,1,1,0
1293,0,7,2,1,1,86.5,582.5,0,1,0,1,1,0,0,0,0,1,0,1,1
1294,0,72,3,3,3,25.25,1841.2,0,1,0,1,1,0,0,0,0,0,0,1,0
1295,0,72,3,3,4,20.5,1502.25,0,1,0,1,0,0,0,0,0,0,0,0,0
1296,0,1,1,1,1,61.15,61.15,1,0,0,1,1,1,1,0,0,0,0,0,0
1297,0,47,1,2,1,40.3,1794.8,1,1,1,0,0,1,0,1,1,0,0,0,0
1298,0,21,3,2,2,20.35,422.7,1,0,0,1,0,0,0,0,0,0,0,1,0
1299,0,68,2,3,3,95.1,6683.4,1,1,1,1,0,1,1,0,1,0,1,0,0
1300,0,58,2,1,1,92.85,5305.05,1,1,1,1,0,0,1,0,0,1,1,1,0
1301,1,33,2,1,3,100.6,3270.25,1,1,0,1,1,0,1,0,0,1,1,1,0
1302,0,33,3,2,4,20.1,620.55,1,1,1,1,0,0,0,0,0,0,0,0,0
1303,0,1,3,1,2,20.15,20.15,1,0,0,1,0,0,0,0,0,0,0,0,1
1304,0,56,2,1,2,89.7,4952.95,1,1,0,1,0,0,0,0,0,1,1,0,0
1305,0,49,1,3,4,49.65,2409.9,1,1,0,0,0,0,1,0,0,1,1,0,0
1306,0,68,2,3,4,110.25,7279.35,0,0,0,1,1,1,1,0,1,1,1,0,0
1307,0,72,2,3,3,98.2,7015.9,0,1,0,1,1,1,0,1,1,1,0,1,0
1308,0,1,2,1,1,90.1,90.1,1,1,1,1,0,0,0,0,0,1,1,1,0
1309,0,1,1,1,1,44.0,44.0,1,0,0,1,0,0,0,0,0,0,0,0,0
1310,0,67,3,3,2,19.65,1335.2,0,1,0,1,0,0,0,0,0,0,0,0,0
1311,0,45,2,2,2,113.3,5032.25,0,1,0,1,1,1,1,1,1,1,1,0,0
1312,0,72,1,3,4,90.6,6441.85,1,1,1,1,1,1,1,1,1,1,1,1,0
1313,0,10,3,2,2,20.1,184.4,0,1,0,1,0,0,0,0,0,0,0,0,0
1314,0,59,3,3,3,20.2,1192.3,1,0,0,1,0,0,0,0,0,0,0,1,0
1315,0,22,2,2,2,100.05,2090.25,1,1,1,1,0,0,1,1,0,1,1,1,0
1316,0,30,1,1,1,49.9,1441.95,1,1,0,1,1,0,0,0,0,0,0,0,0
1317,0,52,1,3,1,79.2,4016.3,1,1,1,1,0,1,1,1,0,1,1,0,0
1318,0,10,2,1,1,95.25,1021.55,1,0,0,1,1,0,1,1,0,0,1,1,0
1319,0,1,1,1,1,45.3,45.3,1,0,0,1,0,0,0,0,0,0,0,0,1
1320,0,1,3,1,2,20.4,20.4,0,0,0,1,0,0,0,0,0,0,0,0,1
1321,0,20,3,2,2,19.7,415.9,1,0,0,1,0,0,0,0,0,0,0,1,0
1322,1,14,2,1,1,78.95,1101.85,0,0,0,1,1,0,1,0,0,0,0,1,1
1323,0,16,2,1,4,89.05,1448.6,1,0,0,1,1,0,0,0,1,0,1,1,1
1324,0,35,3,3,3,23.3,797.1,0,0,0,1,1,0,0,0,0,0,0,0,0
1325,0,72,1,3,3,90.95,6468.6,0,1,0,1,1,1,1,1,1,1,1,1,0
1326,0,65,1,3,4,59.8,3808.2,0,1,0,1,0,0,0,0,1,1,0,1,0
1327,0,7,1,1,2,34.2,256.6,1,1,0,0,0,1,1,0,0,0,0,0,0
1328,1,1,1,1,1,46.0,46.0,0,1,0,1,0,0,0,0,0,0,0,0,1
1329,1,1,2,1,1,73.0,73.0,0,0,0,1,0,0,1,0,0,0,0,1,1
1330,1,3,2,1,4,75.05,256.25,0,0,0,1,1,0,0,0,0,0,0,1,1
1331,0,2,2,1,1,79.75,164.5,0,0,0,1,0,0,0,0,0,1,0,1,1
1332,0,23,3,3,4,25.6,514.75,0,1,1,1,1,0,0,0,0,0,0,1,0
1333,0,70,2,2,1,109.5,7674.55,0,1,0,1,1,0,1,1,1,1,1,1,1
1334,0,29,3,1,1,25.15,702.0,0,0,0,1,1,0,0,0,0,0,0,0,0
1335,0,43,3,3,3,19.65,779.25,0,0,0,1,0,0,0,0,0,0,0,1,0
1336,1,18,1,1,4,58.4,964.9,1,0,0,1,1,1,1,0,0,0,0,1,0
1337,0,71,3,3,4,25.05,1873.7,0,1,0,1,1,0,0,0,0,0,0,0,0
1338,1,27,2,1,1,75.5,1893.95,1,1,0,1,1,0,0,0,0,0,0,1,1
1339,0,9,3,1,2,19.05,157.65,0,0,0,1,0,0,0,0,0,0,0,0,0
1340,1,48,2,1,3,70.65,3545.05,0,1,0,1,0,0,0,0,0,0,0,1,0
1341,0,27,3,2,2,19.15,501.35,0,0,0,1,0,0,0,0,0,0,0,0,0
1342,1,70,1,3,3,92.2,6474.45,0,1,0,1,1,1,1,1,1,1,1,1,0
1343,0,58,2,2,1,107.75,6332.75,0,0,0,1,1,1,1,1,0,1,1,1,0
1344,0,60,2,3,1,104.7,6333.8,0,0,0,1,1,0,1,1,0,1,1,0,0
1345,0,46,2,3,1,108.65,4903.2,1,0,0,1,1,0,1,1,1,1,1,0,0
1346,0,1,3,1,2,20.5,20.5,0,0,0,1,0,0,0,0,0,0,0,0,1
1347,0,66,2,1,1,99.5,6710.5,1,0,0,1,0,0,1,1,0,1,1,0,1
1348,0,1,2,1,1,81.95,81.95,0,0,0,1,0,0,0,0,0,0,1,1,1
1349,0,8,3,3,2,19.05,201.7,0,1,1,1,0,0,0,0,0,0,0,0,0
1350,0,68,3,3,3,19.35,1292.65,0,1,1,1,0,0,0,0,0,0,0,1,0
1351,0,18,1,1,4,33.5,600.0,1,0,0,0,0,0,1,1,0,0,0,1,1
1352,1,11,2,1,1,99.55,1131.2,0,1,0,1,1,0,0,1,0,1,1,1,1
1353,0,1,2,1,1,84.3,84.3,0,0,0,1,0,0,1,0,0,1,0,0,1
1354,0,46,2,2,1,101.1,4674.4,0,0,0,1,1,0,0,1,0,1,1,1,0
1355,0,8,3,3,2,20.0,141.6,0,0,0,1,0,0,0,0,0,0,0,0,0
1356,0,9,2,1,1,103.1,970.45,1,1,1,1,0,0,0,1,1,1,1,0,0
1357,0,1,2,1,1,81.05,81.05,1,1,1,1,0,0,0,0,0,0,1,1,0
1358,0,63,2,3,1,102.6,6296.75,1,1,0,1,1,0,0,1,0,1,1,0,0
1359,0,18,3,1,1,19.0,348.8,1,0,0,1,0,0,0,0,0,0,0,0,0
1360,0,1,2,1,2,74.6,74.6,0,0,0,1,0,0,0,1,0,0,0,1,1
1361,0,13,2,1,2,99.0,1301.7,1,0,0,1,1,0,0,0,1,1,1,1,1
1362,0,7,2,1,1,79.3,523.15,0,0,0,1,0,0,0,0,0,0,1,1,1
1363,0,18,2,1,1,85.6,1601.5,1,1,1,1,0,0,0,0,1,0,1,1,0
1364,0,37,1,2,2,58.75,2203.1,1,1,1,1,0,1,0,1,1,0,0,1,0
1365,0,12,2,1,1,106.7,1253.9,1,0,0,1,1,0,1,1,0,1,1,1,1
1366,0,43,1,1,3,49.05,2076.2,0,0,0,0,0,0,0,1,0,1,1,1,1
1367,0,63,2,1,1,108.75,6871.7,0,1,0,1,1,0,1,1,1,1,1,1,0
1368,0,6,3,3,4,20.4,107.6,1,1,1,1,0,0,0,0,0,0,0,1,0
1369,1,24,2,1,4,102.95,2496.7,1,0,0,1,1,0,1,1,0,1,1,1,1
1370,0,2,2,1,1,90.4,168.2,0,0,0,1,0,0,0,0,0,1,1,1,1
1371,0,38,2,1,1,94.65,3624.3,1,1,1,1,1,0,1,1,0,1,0,1,1
1372,0,33,2,2,1,95.8,3036.75,1,1,0,1,0,0,0,1,0,1,1,1,1
1373,0,48,2,1,1,103.85,4946.05,0,0,0,1,1,0,0,1,1,1,1,1,0
1374,0,4,2,1,1,86.05,308.1,1,0,0,1,0,0,0,1,0,0,1,0,0
1375,0,29,1,1,2,67.45,1801.1,0,0,0,1,1,1,1,0,1,0,0,0,0
1376,0,27,1,2,3,55.45,1477.65,1,0,0,1,0,1,1,0,0,0,0,0,0
1377,0,65,1,3,3,84.2,5324.5,1,1,1,1,1,0,1,1,1,1,1,1,0
1378,0,31,2,2,4,81.7,2548.65,1,0,0,1,1,0,0,0,1,0,0,0,0
1379,0,49,2,1,2,100.85,4847.35,0,1,0,1,1,1,0,0,0,1,1,1,0
1380,0,72,2,3,3,114.45,8100.55,1,1,1,1,1,1,1,1,1,1,1,0,0
1381,0,5,1,1,1,64.0,370.25,0,0,0,1,1,0,1,0,0,0,1,1,0
1382,0,1,1,1,2,55.7,55.7,1,1,0,1,0,1,0,1,0,0,0,0,0
1383,1,33,1,1,3,59.45,1884.65,0,0,0,0,0,1,1,1,0,1,1,1,0
1384,0,1,1,1,2,35.9,35.9,0,0,0,0,0,0,0,1,1,0,0,0,0
1385,0,65,3,3,4,26.0,1654.85,0,1,1,1,1,0,0,0,0,0,0,0,0
1386,0,60,1,2,4,80.55,4847.05,0,0,0,1,1,0,0,1,1,1,1,0,0
1387,1,63,1,2,3,84.0,5329.55,1,1,0,1,0,1,1,1,1,1,1,1,0
1388,1,3,2,1,1,70.4,204.7,0,0,0,1,0,0,0,0,0,0,0,1,1
1389,1,55,1,1,3,51.65,2838.55,0,1,0,1,1,0,0,0,0,0,0,0,0
1390,0,68,2,2,4,105.75,7322.5,1,1,1,1,0,0,1,1,1,1,1,0,0
1391,1,72,2,3,3,96.6,6827.5,0,1,0,1,1,1,1,1,1,0,0,1,0
1392,0,21,2,1,1,86.5,1808.7,0,1,0,1,1,0,0,0,0,0,1,1,1
1393,0,5,2,1,1,69.75,324.6,1,0,0,1,0,0,0,0,0,0,0,1,1
1394,0,37,3,1,3,19.5,805.2,0,1,0,1,0,0,0,0,0,0,0,0,0
1395,0,29,1,2,4,71.0,2080.1,0,0,0,1,1,0,0,0,0,1,1,1,0
1396,0,64,2,1,1,111.15,6953.4,0,1,0,1,1,0,1,1,1,1,1,1,0
1397,0,46,3,3,3,20.05,902.0,1,0,0,1,0,0,0,0,0,0,0,0,0
1398,1,7,2,1,3,76.45,503.6,0,0,0,1,0,1,0,0,0,0,0,0,1
1399,1,23,2,1,2,79.35,1835.3,0,0,0,1,1,0,0,1,0,0,0,1,0
1400,0,68,3,3,3,25.25,1728.2,1,1,0,1,1,0,0,0,0,0,0,0,0
1401,0,41,1,2,2,35.45,1391.65,0,1,0,0,0,0,1,0,1,0,0,0,0
1402,0,2,2,1,3,89.55,185.55,1,1,1,1,0,0,0,0,0,1,1,1,1
1403,0,17,2,1,4,92.7,1556.85,0,0,1,1,1,0,1,1,1,0,0,1,0
1404,0,55,3,3,3,19.35,1153.25,1,1,1,1,0,0,0,0,0,0,0,0,0
1405,0,5,1,1,2,49.4,232.55,0,1,1,1,0,1,0,0,0,0,0,1,0
1406,0,68,1,3,4,70.9,4911.35,0,1,0,1,1,1,1,1,1,0,0,0,0
1407,1,7,2,1,1,75.4,533.05,1,1,0,1,1,0,0,0,0,0,0,1,0
1408,0,6,2,1,2,69.25,418.4,0,0,0,1,0,0,0,0,0,0,0,1,1
1409,1,41,2,1,1,104.4,4133.95,0,0,0,1,1,0,1,1,0,1,1,1,0
1410,0,2,2,1,1,74.95,151.75,1,0,0,1,0,0,1,0,0,0,0,0,0
1411,0,1,3,1,2,25.4,25.4,0,0,1,1,1,0,0,0,0,0,0,0,0
1412,0,1,3,1,2,20.25,20.25,1,0,0,1,0,0,0,0,0,0,0,1,0
1413,0,3,2,1,1,107.95,318.6,1,0,0,1,0,0,1,1,1,1,1,1,0
1414,0,1,1,1,1,45.6,45.6,1,0,0,1,0,0,0,0,0,0,0,1,1
1415,0,29,2,1,1,89.2,2698.35,1,1,1,1,1,0,0,1,0,0,1,1,1
1416,0,17,2,2,3,96.65,1588.25,1,1,0,1,0,0,0,1,0,1,1,1,0
1417,0,37,3,1,3,20.35,697.65,1,1,0,1,0,0,0,0,0,0,0,0,0
1418,0,22,1,1,2,54.7,1178.75,0,1,0,1,0,0,1,1,0,0,0,1,0
1419,0,68,1,3,1,88.15,6148.45,0,0,0,1,1,1,1,1,1,1,1,1,0
1420,0,72,1,3,1,78.95,5730.15,0,1,1,1,1,0,1,0,1,1,1,1,0
1421,0,30,1,1,4,51.2,1561.5,0,1,1,0,0,0,0,0,1,1,1,0,1
1422,1,31,2,1,1,73.9,2217.15,0,0,0,1,1,0,0,0,0,0,0,1,1
1423,0,16,3,1,2,19.35,275.9,0,1,1,1,0,0,0,0,0,0,0,0,0
1424,0,65,3,3,2,25.75,1654.75,1,0,0,1,1,0,0,0,0,0,0,0,0
1425,0,5,1,1,3,67.95,350.3,0,1,0,1,1,0,0,1,1,1,0,0,1
1426,0,55,2,1,1,73.1,4144.9,0,0,0,1,1,0,0,0,0,0,0,1,0
1427,0,1,1,1,2,50.75,50.75,1,0,0,1,1,0,0,0,0,0,0,0,0
1428,0,33,2,1,4,95.0,3008.15,0,1,0,1,1,0,0,1,1,0,1,1,0
1429,1,30,2,1,1,104.1,3121.1,0,0,0,1,1,0,1,1,0,1,1,1,0
1430,0,25,1,1,4,55.55,1405.3,1,1,0,1,1,0,0,1,0,0,0,0,0
1431,0,3,1,1,2,35.45,106.85,1,0,0,0,0,1,1,0,0,0,0,1,1
1432,0,4,1,1,4,50.7,151.3,0,0,0,1,0,0,1,0,0,0,0,0,1
1433,0,1,3,1,2,21.1,21.1,1,0,0,1,0,0,0,0,0,0,0,0,0
1434,0,14,2,1,2,89.8,1129.1,0,0,0,1,0,0,0,0,0,1,1,1,1
1435,0,25,2,1,2,70.95,1767.35,1,0,0,1,0,0,0,0,0,0,0,0,1
1436,0,25,3,1,2,20.15,536.35,1,0,0,1,0,0,0,0,0,0,0,1,0
1437,0,72,2,3,4,115.55,8312.4,0,1,0,1,1,1,1,1,1,1,1,1,0
1438,0,44,3,2,4,19.5,835.5,1,0,0,1,0,0,0,0,0,0,0,0,0
1439,0,18,2,1,1,75.4,1380.4,0,0,0,1,0,1,0,0,0,0,0,1,0
1440,1,7,2,1,1,84.35,609.65,0,0,0,1,0,0,0,1,0,1,0,1,0
1441,0,59,1,3,3,72.1,4194.85,0,1,1,1,1,0,0,1,1,1,0,1,0
1442,0,70,1,3,3,84.8,5917.55,0,1,0,1,1,0,1,1,1,1,1,1,0
1443,0,40,3,1,1,26.2,1077.5,0,1,1,1,1,0,0,0,0,0,0,1,0
1444,0,34,2,1,3,105.35,3688.6,0,0,1,1,0,1,1,1,0,1,1,1,0
1445,0,5,2,1,2,85.3,420.45,0,0,0,1,0,0,1,0,0,1,0,1,0
1446,0,1,1,1,1,45.65,45.65,1,0,0,1,0,0,0,0,0,0,0,1,1
1447,0,68,1,2,2,44.8,2983.65,1,1,1,0,0,1,1,0,0,1,0,0,0
1448,0,14,3,3,2,19.7,263.65,0,1,1,1,0,0,0,0,0,0,0,1,0
1449,0,19,2,1,2,89.95,1682.4,1,0,0,1,0,0,0,1,1,1,0,0,0
1450,0,4,1,1,3,68.65,261.25,0,0,0,1,0,0,1,0,0,1,1,1,1
1451,0,67,3,3,4,25.25,1733.15,0,1,0,1,1,0,0,0,0,0,0,1,0
1452,1,50,2,1,3,108.75,5431.9,0,1,0,1,1,1,1,1,0,1,1,0,0
1453,0,43,1,2,4,35.2,1463.7,1,0,0,0,0,1,0,1,0,0,0,1,0
1454,0,59,3,3,4,19.3,1192.7,1,1,1,1,0,0,0,0,0,0,0,0,0
1455,0,27,3,2,3,20.1,562.6,1,0,0,1,0,0,0,0,0,0,0,0,0
1456,0,22,1,1,2,61.15,1422.05,0,1,1,1,0,1,1,1,0,0,0,0,1
1457,0,40,1,2,3,63.9,2635.0,0,1,0,1,1,0,1,0,0,1,0,0,0
1458,0,37,2,2,1,99.2,3754.6,0,1,0,1,1,1,0,1,1,0,1,1,1
1459,0,15,2,1,1,79.75,1111.85,0,0,0,1,1,0,1,0,0,0,0,1,1
1460,0,28,1,1,4,54.9,1505.15,0,0,0,1,1,0,0,0,1,0,0,1,0
1461,0,13,1,2,2,75.3,989.45,1,1,0,1,1,0,0,1,0,1,1,1,1
1462,0,5,3,1,4,20.05,95.55,1,0,0,1,0,0,0,0,0,0,0,0,0
1463,0,54,1,3,4,65.65,3566.7,1,1,1,1,1,1,1,0,1,0,0,1,0
1464,0,63,1,3,3,39.35,2395.05,1,1,1,0,0,0,1,1,1,0,0,0,0
1465,0,20,3,1,2,20.05,406.05,0,1,1,1,0,0,0,0,0,0,0,0,0
1466,0,46,2,2,3,105.2,4822.85,0,0,1,1,0,1,1,0,1,1,1,1,1
1467,0,72,1,3,1,92.4,6786.1,0,1,0,1,1,1,1,1,1,1,1,1,0
1468,0,71,3,3,4,25.6,1888.25,0,1,0,1,1,0,0,0,0,0,0,0,0
1469,0,32,3,1,4,19.45,674.55,1,1,1,1,0,0,0,0,0,0,0,1,0
1470,1,71,2,2,1,105.9,7521.95,0,0,0,1,1,0,1,1,0,1,1,1,0
1471,1,71,1,3,2,89.85,6293.45,0,0,0,1,1,1,1,1,1,1,1,0,0
1472,0,71,1,3,3,65.15,4681.75,1,1,0,1,1,1,1,0,1,0,0,0,0
1473,0,22,2,1,2,69.7,1490.4,1,0,0,1,0,0,0,0,0,0,0,1,0
1474,0,12,2,1,1,96.0,1062.1,0,0,0,1,0,0,0,1,0,1,1,1,1
1475,0,68,3,3,3,19.95,1303.25,1,1,1,1,0,0,0,0,0,0,0,1,0
1476,0,2,1,1,1,53.45,119.5,1,0,0,1,0,1,0,1,0,0,0,0,0
1477,1,29,1,1,3,58.55,1718.95,0,0,0,1,1,1,1,0,0,0,0,1,0
1478,0,7,1,1,4,40.1,293.3,0,0,0,0,0,0,1,0,0,0,1,1,1
1479,0,12,2,1,3,79.95,1043.4,1,0,0,1,0,0,0,0,0,0,1,1,0
1480,0,34,1,2,2,55.0,1885.15,0,0,0,1,0,1,1,0,0,0,0,0,0
1481,0,22,1,1,1,79.2,1742.75,0,1,0,1,1,1,0,0,1,1,1,1,1
1482,0,15,2,1,3,85.9,1269.55,0,0,1,1,0,0,1,0,0,0,1,1,1
1483,0,40,2,1,4,78.85,3126.85,0,1,0,1,1,0,0,0,1,0,0,1,0
1484,0,72,2,3,4,94.45,6921.7,0,1,0,1,1,1,1,0,0,0,1,1,0
1485,0,72,1,3,1,49.2,3580.95,0,1,0,0,0,1,1,1,0,0,1,1,0
1486,0,45,1,3,2,73.55,3349.1,0,0,0,1,1,1,0,0,1,0,1,0,0
1487,0,72,2,3,3,111.95,8033.1,1,1,1,1,0,1,1,1,1,1,1,0,0
1488,0,71,1,3,4,89.3,6388.65,0,1,0,1,1,1,1,1,1,1,1,0,0
1489,1,18,1,1,4,59.1,1011.05,1,1,0,1,0,1,0,0,0,0,1,1,0
1490,0,47,2,1,1,85.3,4045.65,0,1,0,1,0,0,0,1,0,0,1,1,1
1491,1,68,1,3,1,53.0,3656.25,0,1,1,0,0,0,1,1,0,1,1,1,0
1492,0,68,1,3,1,80.65,5330.2,0,0,0,1,1,0,1,1,0,1,1,1,0
1493,0,1,2,1,1,84.85,84.85,1,0,0,1,0,0,0,1,0,1,0,1,1
