"","is_senior_citizen","monthly_charges","total_charges","churn","payment_type_Bank transfer (automatic)","payment_type_Credit card (automatic)","payment_type_Electronic check","phone_service_1","phone_service_2","internet_service_1","internet_service_2","tenure"
"2182",0,60.4,272.15,1,0,0,0,1,0,1,0,4
"2183",1,24.35,41.85,1,0,0,1,0,0,1,0,1
"2184",0,93.2,2157.3,0,0,0,0,1,0,0,1,23
"2185",1,66.4,94.55,1,1,0,0,1,0,1,0,1
"2186",0,55.1,113.35,1,0,0,0,1,0,1,0,2
"2187",0,80.25,80.25,1,0,0,1,1,0,0,1,1
"2188",0,87.45,2874.15,1,0,0,1,0,1,0,1,32
"2189",0,55.25,55.25,0,0,0,1,1,0,1,0,1
"2190",0,103.95,7446.9,1,0,0,1,0,1,0,1,71
"2191",0,19.25,19.25,1,0,0,0,1,0,0,0,1
"2192",0,100.1,5440.9,1,0,0,1,0,1,0,1,54
"2193",0,19.9,19.9,1,0,0,0,1,0,0,0,1
"2194",0,54.75,438.05,0,0,1,0,1,0,1,0,8
"2195",0,94.2,1046.1,1,0,0,1,0,1,0,1,11
"2196",0,103.9,2254.2,1,0,0,1,0,1,0,1,21
"2197",0,84.5,916.9,1,0,0,1,0,1,0,1,10
"2198",0,44,44,0,0,0,1,1,0,1,0,1
"2199",0,85.9,2199.05,0,0,0,1,1,0,0,1,25
"2200",0,70.5,829.3,0,0,0,0,1,0,1,0,11
"2201",1,44.4,265.8,0,0,0,1,0,0,1,0,5
"2202",0,30.2,1453.1,0,1,0,0,0,0,1,0,48
"2203",0,99.05,4853.75,1,1,0,0,0,1,0,1,49
"2204",0,77.75,4458.15,1,0,0,1,0,1,0,1,57
"2205",0,19.25,375.25,0,1,0,0,1,0,0,0,19
"2206",1,25.7,734.6,0,0,0,0,0,1,0,0,28
"2207",1,69.75,69.75,1,0,0,1,1,0,0,1,1
"2208",0,54.7,235.05,0,0,0,0,1,0,1,0,4
"2209",0,69.9,69.9,0,0,0,1,1,0,0,1,1
"2210",0,56.4,234.85,0,0,0,1,1,0,1,0,4
"2211",0,20.45,775.6,0,0,0,1,1,0,0,0,37
"2212",1,69.85,69.85,1,0,0,1,1,0,0,1,1
"2213",0,45.3,45.3,1,0,0,1,1,0,1,0,1
"2214",0,24.8,223.9,0,0,1,0,0,1,0,0,9
"2215",1,79.2,172.85,1,0,0,1,0,1,0,1,2
"2216",0,20.35,35.1,0,0,1,0,1,0,0,0,1
"2217",1,75.3,75.3,1,1,0,0,1,0,0,1,1
"2218",1,96.15,1529.2,1,0,0,1,0,1,0,1,15
"2219",1,94.6,279.55,1,0,0,1,0,1,0,1,2
"2220",0,65.45,554.45,0,0,0,1,1,0,1,0,8
"2221",0,85.35,754.65,1,1,0,0,0,1,0,1,8
"2222",1,101.3,2812.2,1,0,1,0,0,1,0,1,27
"2223",0,75.15,216.75,1,0,1,0,0,1,0,1,2
"2224",0,84.3,1855.65,1,0,0,0,1,0,0,1,22
"2225",0,89.15,4245.55,0,0,1,0,0,1,0,1,47
"2226",0,19.75,297.3,1,1,0,0,1,0,0,0,15
"2227",0,70,70,1,0,0,1,1,0,0,1,1
"2228",0,100.75,2095,1,0,0,1,0,1,0,1,20
"2229",0,24.45,482.8,1,0,0,1,0,0,1,0,19
"2230",0,54.65,482.25,0,0,0,0,1,0,1,0,8
"2231",0,85.45,85.45,1,0,0,1,1,0,0,1,1
"2232",1,80.35,1058.1,0,1,0,0,0,1,0,1,13
"2233",0,69.95,143.9,0,0,0,0,1,0,0,1,2
"2234",0,49.5,312.7,0,0,1,0,1,0,1,0,6
"2235",0,69.85,515.45,0,1,0,0,1,0,0,1,7
"2236",0,78.15,765.15,0,0,1,0,0,1,0,1,9
"2237",1,94.1,1782.4,1,0,0,1,0,1,0,1,18
"2238",0,84.35,1302.65,0,0,1,0,0,1,0,1,15
"2239",0,19.4,374.5,1,0,0,1,1,0,0,0,19
"2240",0,53.1,2459.8,0,0,0,1,0,1,1,0,46
"2241",0,20.95,20.95,1,0,0,0,1,0,0,0,1
"2242",0,19.5,178.85,0,0,0,1,1,0,0,0,9
"2243",0,89.1,1879.25,0,1,0,0,0,1,0,1,21
"2244",0,84.1,1737.45,0,0,0,1,0,1,0,1,20
"2245",1,101.55,5070.4,0,0,1,0,0,1,0,1,49
"2246",0,64.5,177.4,0,1,0,0,1,0,1,0,2
"2247",0,106.35,4849.1,0,0,0,1,0,1,0,1,45
"2248",0,52.1,670.65,0,0,1,0,1,0,1,0,12
"2249",1,89.5,161.5,1,0,0,1,0,1,0,1,1
"2250",1,105.9,6401.25,0,0,0,1,0,1,0,1,60
"2251",1,95.1,180.25,1,0,1,0,1,0,0,1,1
"2252",0,99,5038.15,0,0,0,1,1,0,0,1,50
"2253",1,36.5,1032,1,1,0,0,0,0,1,0,28
"2254",0,24.25,96.05,1,0,0,0,0,0,1,0,3
"2255",0,81.15,2640.55,0,0,0,1,0,1,0,1,32
"2256",0,46,492.1,0,0,0,0,1,0,1,0,10
"2257",1,49.85,865.75,0,0,1,0,1,0,1,0,17
"2258",0,86.1,2723.75,0,0,0,1,1,0,0,1,31
"2259",0,75.75,777.3,0,0,0,0,0,1,0,1,10
"2260",1,96.2,4718.25,1,0,0,1,0,1,0,1,49
"2261",0,89.55,2259.35,0,0,0,1,0,1,0,1,25
"2262",0,39.5,210.75,1,0,0,1,0,0,1,0,5
"2263",0,60.15,60.15,1,0,0,1,0,1,1,0,1
"2264",0,40.4,77.15,1,0,1,0,0,0,1,0,1
"2265",0,83.6,404.2,1,0,0,1,1,0,0,1,4
"2266",0,20.35,77.5,1,0,0,0,1,0,0,0,3
"2267",0,20,288.05,1,0,0,1,1,0,0,0,14
"2268",0,45.4,45.4,1,0,0,0,1,0,1,0,1
"2269",1,90.7,2845.15,0,0,0,1,0,1,0,1,31
"2270",0,45.05,45.05,1,0,0,0,1,0,1,0,1
"2271",1,35.9,973.65,0,0,0,1,0,0,1,0,27
"2272",0,94.4,857.25,1,0,0,1,0,1,0,1,9
"2273",0,24,24,0,0,0,0,0,1,0,0,1
"2274",1,82.9,880.05,0,0,0,1,1,0,0,1,10
"2275",0,50.55,610.75,0,0,0,0,1,0,1,0,12
"2276",0,19.6,93.45,0,0,0,0,1,0,0,0,4
"2277",1,54.55,494.05,1,0,0,1,0,1,1,0,9
"2278",0,93.4,5435.6,1,1,0,0,0,1,0,1,58
"2279",0,91.65,3954.1,0,0,0,1,1,0,0,1,43
"2280",0,79.85,152.45,1,0,0,1,1,0,0,1,1
"2281",0,20.15,68.45,0,0,1,0,1,0,0,0,3
"2282",0,80.85,302.75,1,0,0,1,1,0,0,1,3
"2283",1,33.45,1500.25,0,0,1,0,0,0,1,0,44
"2284",0,97.55,6669.05,0,0,1,0,0,1,0,1,68
"2285",1,92.5,934.1,1,0,0,0,1,0,0,1,10
"2286",0,35.2,108.95,1,0,1,0,0,0,1,0,3
"2287",0,78.95,494.95,0,0,0,1,1,0,0,1,6
"2288",0,107.95,313.6,0,0,0,0,0,1,0,1,2
"2289",1,69.75,1545.4,0,0,0,0,1,0,1,0,22
"2290",0,68.85,1970.5,1,1,0,0,1,0,1,0,28
"2291",0,19.4,19.4,1,0,0,0,1,0,0,0,1
"2292",0,20.45,150.75,0,0,0,0,1,0,0,0,7
"2293",0,59.5,530.05,0,1,0,0,1,0,1,0,8
"2294",0,49.4,408.25,0,0,0,1,1,0,1,0,8
"2295",0,90.6,90.6,1,0,0,1,1,0,0,1,1
"2296",0,106.05,7554.05,0,0,0,1,0,1,0,1,71
"2297",1,70.35,139.05,1,0,0,1,1,0,0,1,1
"2298",1,83.85,2716.3,1,0,1,0,0,1,0,1,32
"2299",0,100.3,3541.4,0,0,1,0,0,1,0,1,35
"2300",1,51.3,419.35,0,0,0,0,1,0,1,0,8
"2301",0,96.95,5432.2,0,0,1,0,0,1,0,1,56
"2302",1,89.1,5618.3,0,0,0,1,0,1,0,1,63
"2303",0,60.2,1834.15,0,0,0,0,1,0,1,0,30
"2304",0,69.8,134.7,1,0,1,0,1,0,0,1,1
"2305",0,75.45,75.45,1,0,0,1,0,1,0,1,1
"2306",0,76.95,228.4,1,0,0,1,0,1,0,1,2
"2307",0,74.55,1170.5,0,0,1,0,1,0,0,1,15
"2308",0,88.9,454.15,1,0,0,0,1,0,0,1,5
"2309",0,50,892.7,0,0,0,0,1,0,1,0,17
"2310",0,88.6,2888.7,0,0,1,0,0,1,0,1,32
"2311",0,20.2,123.65,0,0,0,0,1,0,0,0,6
"2312",1,89.2,4040.2,0,0,0,1,0,1,0,1,45
"2313",0,44.45,44.45,0,0,0,0,1,0,1,0,1
"2314",0,18.85,163.2,0,0,0,0,1,0,0,0,8
"2315",0,31.35,31.35,1,0,0,0,0,0,1,0,1
"2316",0,20.25,20.25,0,0,0,0,1,0,0,0,1
"2317",1,84.2,519.15,1,0,0,1,1,0,0,1,6
"2318",0,69.9,69.9,1,0,0,1,1,0,0,1,1
"2319",0,55.9,365.35,1,0,1,0,1,0,1,0,6
"2320",0,75.25,888.65,0,0,0,1,0,1,0,1,11
"2321",0,34.25,163.55,0,0,0,1,0,0,1,0,4
"2322",0,99.95,1931.75,1,0,0,1,0,1,0,1,19
"2323",0,69.4,69.4,1,0,0,0,1,0,0,1,1
"2324",0,89.85,3161.2,0,1,0,0,0,1,0,1,35
"2325",1,95.05,4888.7,1,0,0,1,0,1,0,1,51
"2326",0,84.6,1115.2,1,0,0,1,0,1,0,1,13
"2327",0,70.05,657.5,0,0,0,0,1,0,0,1,9
"2328",0,50.15,168.15,1,0,0,1,1,0,1,0,3
"2329",0,89.3,2823,0,0,0,1,0,1,0,1,31
"2330",0,75,999.45,1,0,0,0,0,1,0,1,13
"2331",0,94.5,2979.2,0,0,0,1,1,0,0,1,31
"2332",0,19.5,19.5,0,0,0,0,1,0,0,0,1
"2333",1,74.2,1133.9,1,0,1,0,0,1,0,1,15
"2334",0,56.25,56.25,1,0,0,1,1,0,1,0,1
"2335",1,85.45,1505.85,1,0,0,1,0,1,0,1,17
"2336",0,69,147.8,0,0,1,0,1,0,1,0,2
"2337",0,19.35,683.75,0,0,0,1,1,0,0,0,35
"2338",0,79.35,79.35,1,0,0,1,1,0,0,1,1
"2339",0,20.05,42.7,0,0,0,0,1,0,0,0,2
"2340",0,73.55,4764,0,0,0,0,1,0,0,1,64
"2341",0,89.65,1761.05,1,0,0,0,0,1,0,1,19
"2342",0,104.4,1081.45,1,0,0,1,1,0,0,1,10
"2343",0,72.8,930.05,0,0,0,1,0,1,1,0,12
"2344",0,76.25,684.85,0,0,0,1,0,1,0,1,8
"2345",1,70.1,467.55,1,0,0,0,1,0,0,1,6
"2346",0,84.75,1816.75,0,0,0,1,0,1,0,1,21
"2347",0,75.3,1702.9,0,0,1,0,1,0,0,1,22
"2348",1,94.2,1608.15,0,0,0,1,0,1,0,1,17
"2349",1,96.5,1392.25,0,0,0,1,0,1,0,1,14
"2350",0,56.1,1033.9,0,0,0,0,0,1,1,0,18
"2351",0,70.6,70.6,1,0,0,0,1,0,0,1,1
"2352",0,83.65,1465.75,1,0,0,1,0,1,0,1,17
"2353",0,105.35,1559.25,0,1,0,0,0,1,0,1,14
"2354",0,49.25,97,0,0,0,0,1,0,1,0,1
"2355",0,61.45,229.55,1,0,1,0,1,0,1,0,3
"2356",0,73.05,1959.5,0,0,0,1,1,0,1,0,26
"2357",0,83.55,680.05,1,0,0,1,1,0,0,1,8
"2358",0,84.3,1537.9,0,1,0,0,0,1,0,1,18
"2359",0,66.4,2245.4,0,0,1,0,1,0,1,0,33
"2360",0,20.95,109.5,0,0,0,0,1,0,0,0,5
"2361",0,94.7,1687.95,1,0,0,1,0,1,0,1,17
"2362",1,74.35,334.8,1,0,0,1,0,1,0,1,4
"2363",1,104.35,2271.85,0,0,0,1,0,1,0,1,21
"2364",1,96.15,3019.25,1,0,1,0,0,1,0,1,31
"2365",0,29.75,96.85,0,0,0,1,0,0,1,0,3
"2366",0,79.05,79.05,1,0,0,1,1,0,0,1,1
"2367",0,46.6,87.9,0,1,0,0,1,0,1,0,1
"2368",0,87.35,4473,0,0,0,1,0,1,0,1,51
"2369",0,70.3,738.2,1,0,0,1,1,0,0,1,10
"2370",0,92.55,4039,0,1,0,0,0,1,0,1,43
"2371",0,96.1,4364.1,1,0,0,1,0,1,0,1,45
"2372",0,97.1,3706.95,1,1,0,0,0,1,0,1,38
"2373",0,95.15,3532.85,0,0,0,1,0,1,0,1,37
"2374",0,86.25,1340.1,0,0,0,1,1,0,0,1,15
"2375",0,56.65,654.85,1,0,0,0,1,0,1,0,11
"2376",1,104.45,2184.85,0,0,0,1,0,1,0,1,20
"2377",0,20.45,20.45,0,0,0,0,1,0,0,0,1
"2378",0,80.5,2088.8,1,0,0,1,0,1,0,1,25
"2379",0,29.9,29.9,0,0,0,0,0,0,1,0,1
"2380",0,80.8,713.1,1,0,0,1,1,0,0,1,8
"2381",1,89.15,2277.65,1,0,0,1,0,1,0,1,25
"2382",1,83.15,446.05,1,0,1,0,0,1,0,1,5
"2383",0,20.65,716.4,0,0,0,0,1,0,0,0,34
"2384",0,70.45,1470.95,1,0,0,1,1,0,0,1,20
"2385",0,29.05,44.75,0,1,0,0,0,0,1,0,1
"2386",1,74.4,2276.95,1,0,0,1,1,0,0,1,30
"2387",0,100.95,329.95,1,0,0,1,0,1,0,1,3
"2388",0,25.65,440.2,0,0,0,0,0,0,1,0,17
"2389",1,101.1,3744.05,1,0,0,1,0,1,0,1,37
"2390",1,110.85,3204.4,0,0,0,1,0,1,0,1,28
"2391",0,25.1,25.1,1,0,0,0,0,0,1,0,1
"2392",0,90.25,2755.35,1,0,0,1,1,0,0,1,30
"2393",0,75.65,399.45,0,0,0,0,1,0,0,1,5
"2394",1,54.65,1830.1,0,1,0,0,1,0,1,0,33
"2395",0,19.6,314.45,0,0,0,0,1,0,0,0,16
"2396",0,54.15,1240.25,1,0,1,0,0,0,1,0,22
"2397",0,19.6,299.4,0,0,0,0,1,0,0,0,15
"2398",0,69.7,316.9,1,0,0,1,1,0,0,1,4
"2399",1,56.55,118.25,0,0,1,0,0,1,1,0,2
"2400",1,84.85,415.55,1,0,0,0,1,0,0,1,4
"2401",0,111.05,7107,0,0,1,0,0,1,0,1,63
"2402",0,49.75,2535.55,0,1,0,0,1,0,1,0,50
"2403",0,95.1,3691.2,0,0,1,0,0,1,0,1,38
"2404",0,70.15,194.2,0,0,0,1,1,0,0,1,2
"2405",1,70.45,849.1,0,1,0,0,1,0,0,1,12
"2406",0,81.2,3292.3,0,0,0,1,0,1,0,1,40
"2407",0,19.25,331.35,0,0,0,0,1,0,0,0,17
"2408",0,80.15,80.15,1,0,1,0,1,0,0,1,1
"2409",0,88.45,1422.1,1,0,0,1,0,1,0,1,16
"2410",0,98.85,3089.6,0,0,0,1,0,1,0,1,31
"2411",0,79.2,2854.95,0,0,1,0,1,0,1,0,36
"2412",0,92.55,1515.1,1,0,0,1,0,1,0,1,16
"2413",0,94.5,575.45,1,0,0,0,1,0,0,1,6
"2414",0,80.7,2193,0,0,0,1,0,1,0,1,27
"2415",0,56.25,2419.55,0,1,0,0,1,0,1,0,43
"2416",0,97.95,384.5,1,0,0,1,0,1,0,1,3
"2417",0,79.25,267.6,1,0,0,1,1,0,0,1,3
"2418",0,19.3,279.3,0,0,0,0,1,0,0,0,14
"2419",0,100.45,3414.65,0,0,0,1,0,1,0,1,33
"2420",0,19.1,19.1,1,0,0,0,1,0,0,0,1
"2421",0,19.75,19.75,0,0,0,0,1,0,0,0,1
"2422",0,84.95,1378.25,1,0,0,1,0,1,0,1,16
"2423",1,45.85,45.85,0,0,0,0,1,0,1,0,1
"2424",1,53.95,2215.4,0,0,0,1,0,0,1,0,41
"2425",0,45.65,45.65,1,0,0,1,1,0,1,0,1
"2426",0,44.85,2564.95,0,0,1,0,0,0,1,0,57
"2427",0,59.6,2094.9,0,0,0,1,0,1,1,0,35
"2428",0,20.2,382.2,0,0,0,0,1,0,0,0,18
"2429",0,20.3,275.4,0,0,0,0,1,0,0,0,13
"2430",0,35.2,607.3,0,0,0,1,0,0,1,0,17
"2431",0,53.65,404.35,0,0,0,1,0,1,1,0,7
"2432",0,44.8,2104.55,0,0,0,1,0,0,1,0,46
"2433",0,94.05,518.75,0,0,0,0,0,1,0,1,5
"2434",0,71.55,71.55,1,0,0,0,1,0,0,1,1
"2435",0,19.65,19.65,1,0,0,0,1,0,0,0,1
"2436",0,44.35,44.35,1,1,0,0,1,0,1,0,1
"2437",0,45.8,436.2,0,0,1,0,1,0,1,0,9
"2438",0,44.15,44.15,0,1,0,0,1,0,1,0,1
"2439",0,20.05,669.45,0,0,0,0,1,0,0,0,33
"2440",0,25.35,25.35,0,0,0,0,0,0,1,0,1
"2441",1,79.9,260.9,1,0,0,1,1,0,0,1,3
"2442",0,19.85,119.3,0,0,0,0,1,0,0,0,6
"2443",0,69.75,144.55,1,1,0,0,1,0,0,1,2
"2444",1,70.3,235.5,1,0,0,1,1,0,0,1,3
"2445",0,111.35,6519.75,0,0,0,1,0,1,0,1,58
"2446",0,66.25,2907.35,0,1,0,0,0,1,1,0,43
"2447",0,84.5,4254.85,1,0,0,1,0,1,0,1,50
"2448",1,94.65,6079,0,0,1,0,0,1,0,1,64
"2449",0,83.35,4065,1,1,0,0,0,1,0,1,48
"2450",0,78.75,426.35,0,0,0,0,1,0,0,1,5
"2451",0,78.3,909.25,1,0,0,1,0,1,0,1,11
"2452",1,108.15,4600.7,1,0,1,0,1,0,0,1,42
"2453",0,24.3,100.2,0,0,0,0,0,0,1,0,4
"2454",0,19.6,55.25,0,0,0,0,1,0,0,0,2
"2455",1,46.3,46.3,0,0,0,1,1,0,1,0,1
"2456",0,92.6,1579.7,0,0,0,1,0,1,0,1,17
"2457",0,75.6,402.5,0,0,0,1,0,1,0,1,5
"2458",0,80.1,217.55,1,0,1,0,1,0,0,1,2
"2459",0,58.6,1502.65,1,0,1,0,0,0,1,0,25
"2460",1,99.45,919.4,1,0,1,0,0,1,0,1,9
"2461",1,43.85,2751,0,0,0,1,0,0,1,0,62
"2462",0,95.7,4729.75,0,0,0,1,0,1,0,1,49
"2463",0,55.15,1206.05,1,0,0,1,1,0,1,0,21
"2464",0,99.7,1566.75,0,0,0,1,0,1,0,1,15
"2465",0,75.4,1322.55,0,1,0,0,0,1,1,0,17
"2466",0,59.45,357.6,0,0,0,1,1,0,1,0,6
"2467",0,73.25,131.05,1,0,1,0,0,1,0,1,1
"2468",0,69,994.8,1,1,0,0,1,0,0,1,14
"2469",1,79.7,497.6,0,0,0,1,1,0,0,1,6
"2470",1,85,85,1,0,0,1,1,0,0,1,1
"2471",0,20.5,77.6,0,0,0,0,1,0,0,0,3
"2472",0,89.3,4192.15,0,0,1,0,0,1,0,1,46
"2473",0,95.9,2234.95,0,0,1,0,0,1,0,1,23
"2474",1,28.45,131.05,1,0,0,1,0,0,1,0,4
"2475",0,35,553,1,0,0,1,0,0,1,0,15
"2476",1,95.1,2326.05,0,0,0,1,1,0,0,1,24
"2477",0,44.95,996.85,0,0,0,1,0,0,1,0,22
"2478",0,50.8,202.3,0,0,0,0,1,0,1,0,3
"2479",0,23.5,173,0,0,0,0,0,1,0,0,7
"2480",1,81.1,2619.25,0,0,1,0,0,1,0,1,32
"2481",0,62.8,62.8,0,0,0,0,1,0,1,0,1
"2482",0,54.75,1406.9,0,0,1,0,1,0,1,0,25
"2483",1,90.05,2627.2,0,0,0,1,0,1,0,1,29
"2484",0,86.2,178.7,1,0,0,0,1,0,0,1,2
"2485",0,20.25,186.15,0,0,0,0,1,0,0,0,9
"2486",1,90.5,1910.6,1,1,0,0,0,1,0,1,21
"2487",0,19.95,19.95,0,0,0,0,1,0,0,0,1
"2488",0,25.55,507.4,0,1,0,0,0,1,0,0,19
"2489",0,79.1,1783.75,0,0,0,0,1,0,0,1,22
"2490",0,79.35,1730.35,1,0,0,1,0,1,0,1,21
"2491",0,93.35,5386.5,0,0,0,1,0,1,0,1,57
"2492",0,49.9,130.1,1,0,0,0,1,0,1,0,2
"2493",0,78.9,2384.15,1,0,0,1,1,0,0,1,30
"2494",1,54.45,2854.55,1,0,0,1,0,0,1,0,52
"2495",0,29.95,29.95,1,1,0,0,0,0,1,0,1
"2496",0,90.2,1776.55,1,0,0,1,1,0,0,1,19
"2497",0,19.7,216.2,0,0,1,0,1,0,0,0,10
"2498",0,59.6,2970.3,0,0,1,0,1,0,1,0,49
"2499",0,100.85,819.55,1,0,0,1,0,1,0,1,8
"2500",1,95.15,997.65,1,1,0,0,0,1,0,1,10
"2501",0,80.5,896.9,1,1,0,0,0,1,0,1,11
"2502",0,85.25,1734.5,1,0,0,1,0,1,0,1,20
"2503",0,72.15,794.25,1,0,1,0,0,1,1,0,11
"2504",0,40.15,130.75,1,0,0,0,0,0,1,0,3
"2505",0,31.65,389.95,0,0,0,1,0,0,1,0,12
"2506",0,73.8,704.3,0,0,0,1,1,0,0,1,9
"2507",0,24.9,505.95,0,0,1,0,0,0,1,0,20
"2508",0,25.05,852.7,0,1,0,0,0,0,1,0,34
"2509",0,74.15,811.8,1,0,0,0,0,1,0,1,10
"2510",1,94.75,422.4,0,0,0,1,1,0,0,1,4
"2511",0,41.35,107.25,0,0,0,0,0,0,1,0,2
"2512",0,86.45,3029.1,1,0,0,1,0,1,0,1,35
"2513",0,104.1,5645.8,0,1,0,0,0,1,0,1,54
"2514",0,95.6,95.6,1,0,0,1,1,0,0,1,1
"2515",0,80.5,232.35,0,0,0,1,1,0,0,1,2
"2516",0,74.9,74.9,1,0,0,1,0,1,0,1,1
"2517",1,73.55,2094.65,0,0,1,0,1,0,0,1,28
"2518",0,96,2122.45,1,0,0,1,1,0,0,1,22
"2519",0,63.15,816.8,0,0,0,0,1,0,1,0,12
"2520",0,24.8,24.8,1,1,0,0,0,0,1,0,1
"2521",0,68.15,2656.3,0,0,1,0,0,1,1,0,38
"2522",0,78.8,78.8,1,0,0,1,1,0,0,1,1
"2523",0,77.85,299.2,1,0,0,1,1,0,0,1,3
"2524",0,19.95,107.05,0,0,0,0,1,0,0,0,5
"2525",0,106.15,6411.25,0,0,0,1,0,1,0,1,60
"2526",0,70.1,659.65,1,0,0,1,1,0,0,1,9
"2527",0,20.2,20.2,0,0,0,0,1,0,0,0,1
"2528",0,73.6,73.6,1,0,0,0,1,0,0,1,1
"2529",0,97.65,3207.55,1,0,0,1,0,1,0,1,32
"2530",0,20.7,57.5,0,0,0,0,1,0,0,0,2
"2531",0,107.4,5121.3,1,1,0,0,0,1,0,1,47
"2532",1,55.55,2342.2,1,0,1,0,0,0,1,0,42
"2533",0,79.05,434.5,1,0,0,1,0,1,0,1,5
"2534",0,55.3,238.5,0,0,0,0,1,0,1,0,4
"2535",1,102.8,2660.2,1,0,0,0,0,1,0,1,25
"2536",1,83.8,163.7,0,1,0,0,1,0,0,1,1
"2537",0,45.15,416.45,1,0,0,1,1,0,1,0,9
"2538",0,89.4,1539.45,1,0,0,1,1,0,0,1,17
"2539",0,68.5,68.5,1,0,0,1,1,0,0,1,1
"2540",0,79.5,795.65,0,1,0,0,1,0,0,1,10
"2541",0,74.75,229.5,1,0,1,0,0,1,0,1,3
"2542",0,69.6,1394.55,0,0,0,0,0,1,1,0,20
"2543",0,85.4,401.1,1,0,0,1,0,1,0,1,4
"2544",0,82.75,417.75,0,0,0,1,0,1,0,1,5
"2545",0,79.7,586.05,1,0,0,1,1,0,0,1,7
"2546",0,87.25,3941.7,1,0,0,1,0,1,0,1,45
"2547",0,68.95,593.85,0,0,0,0,1,0,1,0,8
"2548",0,25,789.2,0,0,1,0,0,0,1,0,31
"2549",0,69.35,69.35,1,0,0,1,1,0,0,1,1
"2550",0,80.8,80.8,1,0,0,1,1,0,0,1,1
"2551",1,80.7,374.8,0,0,0,1,1,0,0,1,4
"2552",0,25.25,186.3,0,0,1,0,0,0,1,0,7
"2553",0,99.35,4749.15,1,0,0,1,0,1,0,1,47
"2554",0,20.15,91.4,0,0,0,1,1,0,0,0,4
"2555",0,84.9,1398.25,0,0,0,1,0,1,1,0,16
"2556",0,86,165.45,1,0,0,1,0,1,0,1,1
"2557",0,54.25,1221.55,0,0,0,1,1,0,1,0,22
"2558",0,20.5,255.5,0,0,0,0,1,0,0,0,12
"2559",0,76.5,1155.6,0,1,0,0,1,0,1,0,15
"2560",0,100.55,2878.75,0,1,0,0,0,1,0,1,28
"2561",0,51.3,411.6,0,0,1,0,1,0,1,0,8
"2562",0,20.65,109.3,0,0,0,0,1,0,0,0,5
"2563",0,80,624.6,0,1,0,0,1,0,0,1,7
"2564",1,105,294.45,1,0,0,1,0,1,0,1,2
"2565",0,50.7,350.35,0,0,0,0,1,0,1,0,6
"2566",1,94.7,673.1,1,0,1,0,0,1,0,1,7
"2567",0,59.45,780.85,0,1,0,0,1,0,1,0,13
"2568",0,69.6,69.6,1,0,0,1,1,0,0,1,1
"2569",0,19.55,543.8,0,1,0,0,1,0,0,0,27
"2570",0,66.4,831.75,0,0,1,0,1,0,1,0,12
"2571",1,90.45,2117.25,0,0,0,1,1,0,0,1,23
"2572",0,26.45,911.6,0,0,0,0,0,1,0,0,34
"2573",1,73.55,73.55,1,0,0,1,0,1,0,1,1
"2574",0,105,4026.4,1,0,0,1,0,1,0,1,38
"2575",0,45.4,80.95,0,0,0,1,1,0,1,0,1
"2576",0,93.3,93.3,1,0,0,1,0,1,0,1,1
"2577",1,94.55,3365.4,0,0,0,1,0,1,0,1,35
"2578",0,38.9,664.4,0,0,0,1,0,0,1,0,17
"2579",0,79,2576.8,0,0,1,0,1,0,0,1,32
"2580",0,25,78.25,0,0,0,0,0,0,1,0,3
"2581",0,29.95,248.95,1,0,0,1,0,0,1,0,8
"2582",1,99.7,2967.35,1,0,0,1,0,1,0,1,29
"2583",0,30.85,394.1,0,1,0,0,0,0,1,0,12
"2584",1,21.25,204.55,0,0,0,0,1,0,0,0,9
"2585",0,80.9,1152.8,0,1,0,0,1,0,0,1,14
"2586",1,69.65,1043.3,0,0,0,1,1,0,0,1,14
"2587",0,98.65,2537,0,0,0,1,1,0,0,1,25
"2588",1,85.7,3778.1,0,1,0,0,1,0,0,1,44
"2589",1,79.2,79.2,1,0,0,1,1,0,0,1,1
"2590",0,19.1,19.1,0,0,0,0,1,0,0,0,1
"2591",0,74.8,3548.3,0,0,1,0,1,0,0,1,47
"2592",1,69.5,1752.65,0,0,1,0,0,1,1,0,25
"2593",0,93.4,2979.3,0,0,1,0,1,0,0,1,31
"2594",0,20.4,20.4,0,0,0,0,1,0,0,0,1
"2595",0,49.95,810.2,1,0,0,1,0,0,1,0,16
"2596",0,45.3,45.3,0,0,0,0,1,0,1,0,1
"2597",1,94.65,1285.05,0,0,0,1,1,0,0,1,13
"2598",1,88.05,4367.35,1,0,0,1,0,1,0,1,49
"2599",0,106.65,1672.1,0,1,0,0,0,1,0,1,15
"2600",0,44.45,44.45,1,0,0,0,1,0,1,0,1
"2601",1,88.95,2291.2,1,0,0,1,0,1,0,1,25
"2602",0,73.95,2524.45,1,0,1,0,1,0,0,1,34
"2603",0,109.55,5124.55,1,0,0,1,0,1,0,1,46
"2604",0,55,340.4,0,0,0,1,1,0,1,0,6
"2605",0,50.5,50.5,1,0,0,1,1,0,1,0,1
"2606",0,69.45,1614.05,0,1,0,0,1,0,1,0,23
"2607",0,100.55,1415.55,1,0,0,1,0,1,0,1,14
"2608",0,19.7,19.7,1,0,0,0,1,0,0,0,1
"2609",0,79.55,79.55,1,0,0,0,0,1,0,1,1
"2610",0,60.45,1440.75,0,1,0,0,1,0,1,0,23
"2611",0,60.6,1156.35,0,0,0,0,0,1,1,0,19
"2612",0,20.35,92.75,0,0,0,0,1,0,0,0,4
