"","is_senior_citizen","churn","payment_type_Electronic check","phone_service_0","phone_service_1","internet_service_0","internet_service_1","tenure"
"2827",0,0,0,0,1,1,0,3.01678657074341
"2828",1,0,1,0,0,0,0,16.496835443038
"2829",0,1,1,0,1,0,0,4.19050310910119
"2830",0,0,1,0,0,0,0,62.93017578125
"2831",0,0,0,1,0,0,1,44.275
"2832",1,1,1,0,0,0,0,7.70103601381352
"2833",0,0,0,0,1,1,0,3.86578947368421
"2834",1,1,0,0,0,0,0,2.08951235804943
"2835",0,1,0,0,1,1,0,1
"2836",0,1,1,1,0,0,1,9.07076923076923
"2837",1,1,0,0,0,0,0,18.4085213032581
"2838",0,0,0,0,0,0,0,31.561893896178
"2839",0,1,1,1,0,0,1,1
"2840",0,0,0,0,1,1,0,1
"2841",0,0,1,0,1,0,0,2.86113099498926
"2842",0,0,1,0,1,0,1,1
"2843",1,1,0,0,0,0,0,46.5886150234742
"2844",0,1,1,0,0,0,0,9.50759345794393
"2845",0,1,0,0,1,0,1,1
"2846",0,0,0,0,0,0,0,61.6659192825112
"2847",0,0,0,0,1,0,1,1
"2848",0,1,1,0,1,0,0,1
"2849",0,0,1,0,1,1,0,12.2640586797066
"2850",1,0,0,0,0,0,0,18.5718849840256
"2851",0,1,1,0,0,0,0,22.1533333333333
"2852",0,0,0,0,0,0,0,53.71201694018
"2853",1,1,1,1,0,0,1,3.21263669501823
"2854",0,1,1,0,1,0,0,1
"2855",0,0,1,0,1,0,0,21.1819202695115
"2856",1,0,1,0,0,0,0,25.9434782608696
"2857",1,1,1,0,0,0,0,41.4266784452297
"2858",0,0,0,1,0,0,1,4.50245338567223
"2859",0,0,0,0,1,1,0,1
"2860",0,1,1,0,1,0,0,1
"2861",0,1,0,0,1,0,0,4.03975535168196
"2862",0,0,1,0,1,0,0,14.9074074074074
"2863",0,0,0,0,1,1,0,1
"2864",0,0,0,0,1,0,0,22.9484597156398
"2865",0,0,0,0,1,1,0,1
"2866",0,0,0,0,1,1,0,1
"2867",0,0,1,0,1,0,1,1
"2868",0,1,1,0,0,0,0,2.25182926829268
"2869",0,0,1,0,0,0,0,13.0347394540943
"2870",0,0,1,0,0,0,1,7.36877637130802
"2871",0,0,0,0,1,0,1,6.93545878693624
"2872",0,1,1,0,0,0,0,10.9589572933999
"2873",0,0,1,0,1,0,0,1.7093105899076
"2874",0,0,1,0,1,0,0,5.41332378223496
"2875",0,1,1,0,0,0,0,5.01651982378855
"2876",0,0,1,0,0,0,1,4.23175542406312
"2877",0,1,1,0,0,0,0,4.03750837240455
"2878",0,0,0,0,0,1,0,3.77330508474576
"2879",0,0,1,0,0,0,0,59.4486486486486
"2880",1,0,1,0,1,0,1,7.60046189376443
"2881",0,0,0,1,0,0,1,6.03729146221786
"2882",0,0,1,0,0,0,0,9.55372445616348
"2883",0,0,0,0,0,0,0,47.12125
"2884",0,1,1,0,1,0,1,1
"2885",1,0,0,0,0,0,1,28.977501939488
"2886",0,0,1,0,1,0,0,9.64388714733542
"2887",0,0,1,1,0,0,1,1
"2888",0,1,1,0,1,0,1,1.93410041841004
"2889",0,0,1,0,1,0,0,1.9810379241517
"2890",0,1,1,0,1,0,0,2.97083926031294
"2891",0,0,0,0,1,0,1,19.1684782608696
"2892",0,1,1,1,0,0,1,2.83783783783784
"2893",0,0,0,1,0,0,1,2.10743801652893
"2894",0,0,1,0,0,0,0,24.00347739692
"2895",0,1,1,0,1,0,0,9.53717160424818
"2896",0,0,1,0,1,0,0,1.7647897362794
"2897",1,1,0,0,1,0,0,16.3092024539877
"2898",0,0,0,1,0,0,1,21.1918181818182
"2899",0,0,0,0,1,0,1,3.43314917127072
"2900",0,0,0,0,0,0,0,42.7635613207547
"2901",0,0,1,0,0,0,0,2.87881981032666
"2902",0,0,1,0,1,0,0,19.2252673796791
"2903",1,0,1,0,0,0,0,25.6848290598291
"2904",0,0,1,0,1,0,1,2.80538662033015
"2905",0,0,0,0,1,1,0,26.2864077669903
"2906",1,1,1,0,1,0,0,1
"2907",0,1,0,0,1,0,1,17.7265388496468
"2908",0,0,0,0,1,0,0,11.1127113337508
"2909",0,1,0,0,0,0,0,6.37176938369781
"2910",0,0,0,1,0,0,1,7.75897435897436
"2911",0,0,1,0,0,0,0,33.1226566684521
"2912",1,0,0,0,0,0,0,63.2719806763285
"2913",0,0,0,0,1,0,0,8.62825860271116
"2914",1,0,1,0,0,0,0,60.0259419394688
"2915",0,1,0,0,1,1,0,1
"2916",0,0,1,0,1,0,0,1
"2917",0,0,0,0,0,0,1,1
"2918",1,0,0,0,0,0,1,11.0033195020747
"2919",0,0,0,0,0,0,0,56.4065265486726
"2920",1,1,1,0,0,0,0,12.0678733031674
"2921",0,0,1,0,0,0,1,37.9921372408864
"2922",0,1,0,0,0,0,1,15.3836040216551
"2923",1,0,1,0,1,0,0,44.8484320557491
"2924",0,0,1,0,1,0,0,1
"2925",0,1,0,1,0,0,1,12.9928205128205
"2926",0,1,0,0,0,0,0,7.07162842753218
"2927",1,1,1,0,0,0,0,50.3312434691745
"2928",1,1,0,0,0,0,0,49.7066593285636
"2929",0,0,1,0,0,0,0,36.7428725121033
"2930",0,1,1,0,0,0,0,3.75539988324577
"2931",0,1,1,0,0,0,0,1
"2932",1,1,0,0,0,0,0,7.85244885306881
"2933",0,0,0,0,1,0,1,2.06013579049467
"2934",0,0,0,0,1,0,1,45.8465991316932
"2935",1,1,0,0,1,0,0,15.8580080753701
"2936",0,1,0,0,0,0,0,1
"2937",0,0,1,0,1,0,0,24.7935483870968
"2938",0,1,1,0,0,0,0,14.3501742160279
"2939",1,0,0,0,0,0,0,14.4752808988764
"2940",0,1,1,1,0,0,1,9.22466960352423
"2941",0,0,1,0,1,0,0,12.0254137115839
"2942",0,1,1,0,1,0,0,19.6871584699454
"2943",0,0,0,0,0,0,1,66.8443291326909
"2944",0,0,0,0,1,0,1,4.92075892857143
"2945",0,0,0,0,1,1,0,2.92230576441103
"2946",0,1,1,0,0,0,0,11.9531494013535
"2947",0,0,0,0,1,1,0,3.47837150127226
"2948",1,0,1,0,0,0,0,54.8174735670562
"2949",0,1,0,0,1,0,0,38.7477744807122
"2950",0,0,0,0,1,1,0,13.2394014962594
"2951",1,1,1,0,0,0,0,22.5059132720105
"2952",1,0,0,0,0,0,0,64.2728519195612
"2953",0,0,0,1,0,0,1,1
"2954",0,1,1,0,1,0,0,2.08399138549892
"2955",0,0,0,0,1,1,0,17.8802992518703
"2956",0,1,0,0,0,0,0,41.5679790026247
"2957",0,1,1,0,1,0,0,5.32415584415584
"2958",0,1,1,0,0,0,0,61.8135256091497
"2959",0,1,0,0,1,0,1,5.86347197106691
"2960",0,1,0,0,1,1,0,1
"2961",0,0,0,0,1,0,1,7.08543263964951
"2962",0,1,0,0,1,0,0,16.8851931330472
"2963",0,0,0,0,1,0,0,12.64005702067
"2964",0,1,1,0,1,0,0,5.15570719602978
"2965",0,0,0,0,1,0,0,25.0594865372574
"2966",0,1,0,1,0,0,1,1
"2967",0,1,0,0,0,0,0,1.96461949265688
"2968",1,0,1,0,0,0,0,45.1188747731398
"2969",1,1,1,0,0,0,0,3.04799474030243
"2970",0,0,1,0,1,0,0,1
"2971",1,1,0,0,1,0,1,2.2951146560319
"2972",1,1,0,0,1,0,1,1.89972652689152
"2973",0,0,1,0,0,0,0,39.6825677267373
"2974",0,0,1,0,0,0,0,27.7275434243176
"2975",0,1,1,0,1,0,1,2.85565819861432
"2976",0,0,1,1,0,0,1,1
"2977",0,1,0,0,1,0,1,5.847533632287
"2978",0,1,0,0,1,0,1,1
"2979",1,0,0,0,1,0,0,32.9009399855387
"2980",0,1,1,0,1,0,0,1
"2981",0,0,0,1,0,0,1,32.6768774703557
"2982",0,1,1,0,1,0,0,1
"2983",0,1,1,0,1,0,0,1.9869109947644
"2984",0,1,0,0,0,0,0,42.5124823363165
"2985",0,0,0,0,1,1,0,1
"2986",0,1,0,0,0,0,0,11.815593220339
"2987",0,0,0,0,1,0,1,44.2099502487562
"2988",0,0,1,0,0,1,0,14.3681214421252
"2989",0,0,0,0,1,0,0,20.986
"2990",0,1,1,0,0,0,0,12.546477205447
"2991",0,1,1,1,0,0,1,2.17713004484305
"2992",0,0,1,0,1,1,0,1
"2993",0,1,1,0,0,0,1,24.441095890411
"2994",0,0,0,0,0,0,0,43.4196740395809
"2995",0,0,0,1,0,0,1,26.9385382059801
"2996",0,0,0,0,1,1,0,5.66751269035533
"2997",0,1,0,0,1,0,1,1
"2998",0,1,1,0,0,0,0,10.9535947712418
"2999",0,1,0,0,0,0,0,35.9677010766308
"3000",0,0,1,1,0,0,1,8.59220779220779
"3001",1,0,0,1,0,0,1,12.9880749574106
"3002",0,0,0,0,1,1,0,1.69346733668342
"3003",0,1,1,0,1,0,0,6.61962025316456
"3004",0,1,0,0,1,0,1,21.6106557377049
"3005",1,1,1,0,0,0,0,45.0963257199603
"3006",1,0,0,0,1,0,0,21.4586943963027
"3007",0,1,1,0,1,0,0,1
"3008",0,1,0,0,1,0,1,1
"3009",0,1,1,0,1,0,0,1
"3010",1,0,1,0,0,0,0,17.4467855213398
"3011",0,0,0,0,1,0,1,11.1660746003552
"3012",0,0,1,0,1,0,1,56.9407540394973
"3013",1,1,1,0,1,0,1,2.82444444444444
"3014",0,0,1,0,1,0,0,34.4101279910963
"3015",0,1,1,0,1,0,1,14.3254392666157
"3016",0,0,0,0,1,0,1,51.7507692307692
"3017",0,1,1,0,0,0,0,4.80349344978166
"3018",1,0,0,0,0,0,0,52.4982864976011
"3019",0,0,0,0,1,1,0,1
"3020",0,1,1,0,0,0,0,23.6679012345679
"3021",0,0,0,0,1,1,0,11.6039119804401
"3022",0,0,0,0,1,0,1,42.7641357027464
"3023",0,0,0,0,0,0,0,25.8701492537313
"3024",0,0,0,0,1,0,0,16.1603498542274
"3025",0,0,0,0,1,1,0,1
"3026",0,1,0,1,0,0,1,59.7490864799026
"3027",0,0,0,0,1,1,0,7.71025641025641
"3028",0,0,1,0,1,0,1,2.02359550561798
"3029",0,1,1,0,1,0,0,42.5345744680851
"3030",1,0,1,1,0,0,1,56.2554545454545
"3031",0,1,1,1,0,0,1,1
"3032",0,1,0,0,0,0,0,32.449203734212
"3033",0,0,0,1,0,0,1,50.8968386023295
"3034",0,0,0,0,1,0,1,6.09323770491803
"3035",0,1,1,0,1,0,1,8.13026444662096
"3036",0,0,0,1,0,0,1,26.8923076923077
"3037",1,0,1,0,0,0,0,29.3632773938796
"3038",0,1,1,0,0,0,0,60.4008498583569
"3039",0,0,0,0,1,0,1,1
"3040",0,1,1,1,0,0,1,14.7558922558923
"3041",0,1,1,0,1,0,0,1.78735275883447
"3042",0,0,0,0,1,1,0,2.90887290167866
"3043",0,0,0,0,1,0,1,10.3289581624282
"3044",0,1,1,0,0,0,1,1
"3045",0,0,0,0,1,0,0,38.1263803680982
"3046",1,1,0,0,1,0,1,30.3075396825397
"3047",0,0,0,0,1,1,0,11.5621890547264
"3048",1,1,1,0,0,0,0,9.88632429313329
"3049",0,1,1,0,0,0,0,17.534708249497
"3050",0,1,0,0,0,0,0,12.4217652958877
"3051",0,0,0,0,1,1,0,2.83419689119171
"3052",0,1,0,0,0,0,0,3.91982039769083
"3053",0,0,0,0,1,1,0,6.47642679900744
"3054",1,0,0,0,0,0,0,62.5843949044586
"3055",0,0,0,0,1,0,1,1
"3056",0,0,0,0,1,0,1,8.69795609386828
"3057",0,0,1,0,1,0,1,13.2290021536253
"3058",0,0,1,0,1,0,1,19.016825164594
"3059",0,0,1,0,0,0,0,18.1490222521915
"3060",0,1,1,1,0,0,1,4.02404809619239
"3061",0,0,0,0,1,0,0,51.4788816180845
"3062",0,0,0,0,1,1,0,2.4825
"3063",0,0,0,0,1,0,1,21.7555331991952
"3064",0,1,0,0,0,1,0,17.0082987551867
"3065",1,0,0,0,0,0,0,29.7924430641822
"3066",0,0,0,0,1,1,0,1
"3067",0,1,1,0,0,0,0,2.20119126406353
"3068",0,0,1,0,0,0,0,67.974930362117
"3069",0,0,1,0,0,0,0,2.91879194630872
"3070",0,0,0,0,0,0,0,59.6075635461872
"3071",0,1,1,0,1,0,0,18.1468105065666
"3072",0,1,1,0,1,0,1,1
"3073",0,1,1,0,0,0,0,18.2382629107981
"3074",0,0,1,0,0,0,1,60.8946488294314
"3075",0,1,0,0,1,1,0,1
"3076",0,1,0,0,1,0,1,1.83695652173913
"3077",0,1,0,0,1,1,0,7.75434243176179
"3078",0,0,0,0,1,0,0,23.7133333333333
"3079",0,1,0,1,0,0,1,1
"3080",0,1,1,0,0,0,0,2.06936416184971
"3081",1,0,0,0,0,0,0,13.4434968017058
"3082",0,1,0,0,1,1,0,1
"3083",0,0,1,1,0,0,1,4.46127366609294
"3084",0,0,0,0,1,1,0,1
"3085",0,1,1,0,0,0,1,21.2661016949153
"3086",0,1,1,0,1,1,0,1.82908163265306
"3087",0,1,1,1,0,0,1,1
"3088",0,0,1,0,1,0,0,21.7509104151493
"3089",0,0,1,0,0,0,0,12.3269786250722
"3090",0,1,1,0,1,0,0,15.5207591933571
"3091",0,0,0,0,0,0,1,31.8848433530906
"3092",1,0,1,0,0,0,1,67.8597449908925
"3093",0,0,0,0,1,1,0,4.2643391521197
"3094",0,0,0,0,0,0,1,14.7561475409836
"3095",0,0,0,0,1,0,1,4.95510662177329
"3096",0,0,0,0,1,1,0,1
"3097",0,0,0,1,0,0,1,3.45283018867925
"3098",0,1,1,1,0,0,1,1.69953051643192
"3099",0,1,0,0,0,0,0,47.0004957858205
"3100",0,0,0,0,1,0,1,18.7004454342984
"3101",1,1,0,1,0,0,1,2.57064471879287
"3102",0,1,1,0,0,0,0,29.0653625954198
"3103",0,0,1,0,0,0,0,21.8271028037383
"3104",0,1,1,0,1,1,0,1
"3105",0,0,1,1,0,0,1,26.8145077720207
"3106",0,0,1,0,1,0,0,14.6180510137345
"3107",1,0,1,0,0,0,0,55.3587333003464
"3108",1,1,1,0,0,0,0,1
"3109",1,0,1,0,0,0,1,7.398753894081
"3110",0,0,1,0,1,0,1,5.48018648018648
"3111",0,1,0,0,1,0,0,1
"3112",0,0,0,1,0,0,1,17.4969818913481
"3113",0,1,0,0,0,0,0,7.36284953395473
"3114",0,0,0,0,1,0,0,16.3242320819113
"3115",1,0,1,0,1,0,0,26.1630591630592
"3116",0,0,0,0,0,0,1,43.5559655596556
"3117",0,0,0,0,1,1,0,1
"3118",0,1,1,0,1,0,0,30.0164415736935
"3119",0,0,1,0,1,0,0,11.2604856512141
"3120",0,0,0,0,1,0,0,20.7864197530864
"3121",1,1,1,1,0,0,1,1
"3122",0,1,1,0,1,0,0,2.97517730496454
"3123",0,1,1,0,0,0,0,9.39208443271768
"3124",0,0,0,1,0,0,1,11.0533141210375
"3125",0,0,0,0,1,0,0,2.72064552031163
"3126",0,0,0,0,1,1,0,23.7242268041237
"3127",1,1,0,0,1,0,0,40.8314393939394
"3128",0,1,0,0,1,0,1,3.03611738148984
"3129",0,0,1,0,0,0,0,21.7448662103298
"3130",0,0,0,0,0,0,1,23.5211161387632
"3131",0,0,0,0,0,0,1,10.4256880733945
"3132",0,0,0,0,1,0,0,7.82743988684583
"3133",0,0,0,0,1,1,0,5.81266490765172
"3134",0,1,1,0,0,0,0,21.7719568567026
"3135",0,0,0,0,1,1,0,4.04589371980676
"3136",0,0,1,0,1,0,0,24.0985254691689
"3137",0,1,0,0,0,0,0,25.2076200993926
"3138",0,0,0,0,1,0,0,37.6123417721519
"3139",0,0,1,1,0,0,1,46.8915816326531
"3140",0,1,0,0,1,1,0,1
"3141",0,0,1,0,1,0,1,19.3531531531532
"3142",0,0,0,0,1,0,0,15.3335552596538
"3143",0,1,1,0,1,0,0,8.43933333333333
"3144",0,0,0,0,0,0,0,7.69935785172212
"3145",0,0,0,0,1,1,0,16.1760391198044
"3146",1,1,1,0,1,0,0,1
"3147",0,0,1,0,1,1,0,10.502358490566
"3148",0,0,0,0,1,1,0,1.98009950248756
"3149",0,1,1,1,0,0,1,14.0443349753695
"3150",1,1,1,0,0,0,0,15.177680798005
"3151",1,0,1,0,0,0,0,42.5346260387812
"3152",1,0,1,0,0,0,0,54.7858369098712
"3153",1,1,1,0,1,0,0,24.2068601583113
"3154",0,0,0,0,0,0,1,42.0335689045936
"3155",0,1,1,0,0,0,0,41.6093514328808
"3156",1,1,0,0,1,0,0,15.238379814077
"3157",1,0,0,0,0,0,0,55.6376057254392
"3158",0,0,0,0,1,0,1,39.1228070175439
"3159",0,0,1,0,1,0,0,5.45714285714286
"3160",0,0,0,0,1,0,0,1
"3161",0,1,0,0,1,0,0,1
"3162",0,0,1,0,1,1,0,14.4704491725768
"3163",0,0,0,0,1,1,0,1
"3164",0,0,0,0,1,0,1,9.36046511627907
"3165",1,1,1,0,1,0,0,1
"3166",0,1,0,0,1,1,0,7.5025641025641
"3167",1,0,1,0,0,0,0,54.7673514714048
"3168",0,1,1,0,1,0,0,1
"3169",1,1,1,0,0,0,0,9.02901124925992
"3170",1,0,0,0,0,0,0,32.890840056953
"3171",1,1,1,0,1,0,0,1
"3172",1,1,1,0,0,0,0,26.8299120234604
"3173",0,1,1,0,1,0,0,15.737400530504
"3174",0,0,1,0,1,0,1,1
"3175",1,0,0,0,1,0,0,65.5514631685166
"3176",0,1,1,0,0,0,0,10.6976588628763
"3177",0,1,1,1,0,0,1,12.7094017094017
"3178",0,0,0,1,0,0,1,13.4951768488746
"3179",1,0,0,1,0,0,1,24.1810218978102
"3180",0,1,0,0,1,1,0,1
"3181",1,1,1,0,1,0,1,1
"3182",0,0,0,0,1,0,1,14.9852272727273
"3183",0,1,1,0,0,0,0,3.5689307330195
"3184",0,1,1,0,1,0,0,2.25810473815461
"3185",0,0,1,0,1,0,0,8.62998405103668
"3186",0,0,0,0,1,0,1,9.47403314917127
"3187",0,0,1,0,1,0,1,19.4555160142349
"3188",0,0,0,0,1,0,1,55.555078683834
"3189",1,1,1,0,0,0,0,4.14981665793609
"3190",0,0,1,0,1,0,1,42.7998436278342
"3191",0,0,1,0,0,0,0,12.546365914787
"3192",1,0,1,0,0,0,0,13.4933422103862
"3193",0,0,1,1,0,0,1,11.1839762611276
"3194",0,0,0,1,0,0,1,11.039312039312
"3195",0,1,0,0,0,0,0,4.2319944598338
"3196",1,1,1,0,0,0,0,40.5565546616185
"3197",1,1,1,0,0,0,0,23.3411654135338
"3198",0,0,1,0,1,0,0,8.93448275862069
"3199",0,0,0,0,1,0,0,4.09633357296909
"3200",0,0,0,0,0,0,0,35.2626794258373
"3201",0,1,0,0,0,0,0,7.59196484620213
"3202",0,0,0,0,1,0,0,5.98720186154741
"3203",0,0,0,0,1,1,0,15.7772151898734
"3204",0,0,1,0,1,0,1,34.8232931726908
"3205",0,0,0,0,0,0,0,37.3321941216678
"3206",0,1,1,0,0,0,0,1
"3207",0,0,0,0,1,1,0,2.59949622166247
"3208",0,1,0,0,0,0,0,23.1810344827586
"3209",0,0,1,1,0,0,1,11.9242636746143
"3210",0,0,1,0,1,0,1,6.85265519820494
"3211",0,0,1,0,0,0,0,7.45270988310308
"3212",0,0,1,1,0,0,1,2.70230263157895
"3213",0,1,0,0,0,0,0,11.2968829841594
"3214",0,1,1,0,0,0,0,44.34151547492
"3215",0,0,0,0,1,0,1,1
"3216",0,1,1,0,0,0,0,29.1889938854919
"3217",0,1,0,0,1,0,1,11.81592039801
"3218",0,1,1,0,1,0,0,1.97461300309597
"3219",0,1,1,0,0,0,0,5.80132450331126
"3220",0,0,1,0,0,0,0,54.1982378854626
"3221",1,0,1,0,1,0,0,31.8631115997801
"3222",0,0,0,0,0,0,1,14.1336233685519
"3223",0,0,1,0,0,0,1,23.2750621375311
"3224",0,0,0,0,1,1,0,1
"3225",0,0,0,0,1,1,0,23.1822660098522
"3226",0,0,1,0,1,0,1,11.6087398373984
"3227",0,0,0,0,1,0,0,21.330625
"3228",0,0,0,0,1,0,0,4.80907581627006
"3229",0,0,0,0,1,0,1,4.78834080717489
"3230",0,0,0,0,1,0,1,34.9254098360656
"3231",1,0,0,0,0,0,0,11.2967257844475
"3232",0,0,0,0,1,0,1,29.152557319224
"3233",1,1,1,0,1,0,0,10.0132492113565
"3234",0,0,1,0,1,0,1,9.7314453125
"3235",0,1,0,0,1,0,1,4.3476821192053
"3236",0,0,0,0,1,0,1,7.22284434490482
"3237",1,0,1,0,1,0,0,4.63400236127509
"3238",1,1,1,0,0,0,0,16.402489626556
"3239",0,0,0,0,1,1,0,18.2725118483412
"3240",1,0,0,0,1,0,1,4.80550918196995
"3241",0,1,0,0,0,0,1,14.5440494590417
"3242",1,1,1,0,0,0,0,3.08766233766234
"3243",0,0,0,1,0,0,1,7.11688311688312
"3244",0,1,0,1,0,0,1,1
"3245",0,0,0,0,1,1,0,1
"3246",1,1,0,1,0,0,1,1.94274028629857
"3247",0,0,0,0,0,0,1,19.888969521045
"3248",0,0,1,0,1,0,0,3.94524336283186
"3249",0,0,0,0,1,1,0,1
"3250",0,0,1,0,1,0,0,8.48085106382979
"3251",1,1,1,0,0,0,0,50.2382413087935
"3252",0,1,0,0,1,0,1,1
"3253",0,0,1,0,1,0,1,1
"3254",1,1,1,0,0,0,0,31.4484978540773
"3255",0,1,0,0,1,0,1,19.0272727272727
"3256",0,0,0,0,1,1,0,8.69329896907217
"3257",0,1,0,0,1,1,0,1
"3258",1,0,0,0,1,0,0,1
"3259",0,0,1,0,1,0,1,4.06851549755302
"3260",0,0,1,0,0,0,0,23.9524723955833
"3261",0,0,1,0,1,1,0,14.927680798005
"3262",0,0,1,0,1,0,0,6.98602794411178
"3263",0,0,0,0,1,0,0,51.0064516129032
"3264",0,1,0,0,1,1,0,1
"3265",0,1,1,0,1,0,0,13.6842410196987
"3266",1,1,1,0,0,0,0,10.1815144766147
"3267",0,0,1,0,1,0,1,9.66167664670659
"3268",0,1,1,1,0,0,1,1.83451776649746
"3269",0,0,0,1,0,0,1,38.8576642335766
"3270",0,0,1,0,1,0,1,1
"3271",0,1,1,0,1,0,0,6.93130571578395
"3272",1,1,0,0,0,0,0,4.12096774193548
"3273",0,1,0,0,0,0,1,2.98716683119447
"3274",0,1,1,0,0,0,0,1
"3275",1,1,1,0,0,0,0,43.449504950495
"3276",1,1,1,0,1,0,0,1
"3277",0,0,0,0,0,0,0,39.1171527434503
"3278",0,1,1,0,1,0,0,1
"3279",0,1,1,0,0,0,0,9.01001177856302
"3280",0,0,1,0,0,0,0,55.7823061630219
"3281",0,1,0,0,1,0,0,43.4124438742784
"3282",0,0,0,0,1,1,0,14.1795511221945
"3283",0,0,1,0,1,0,1,4.31982378854626
"3284",0,1,1,0,1,0,0,25.5344108446298
"3285",0,0,0,0,1,1,0,1
"3286",0,1,1,0,0,0,0,34.7826086956522
"3287",1,1,0,0,1,0,1,20.5853455453789
"3288",0,0,1,0,1,0,1,56.2262118491921
"3289",0,0,0,0,0,0,1,44.0677233429395
"3290",0,0,0,0,0,0,0,25.4904789382574
"3291",0,0,1,0,0,0,1,3.8125
"3292",0,0,1,0,0,1,0,15.6376237623762
"3293",0,0,0,0,1,1,0,4.81443298969072
"3294",0,1,1,0,1,0,0,1.74908520648197
"3295",1,1,1,0,1,0,0,4.92067833698031
"3296",0,1,0,0,1,0,0,5.71573907839617
"3297",1,0,0,0,1,0,0,58.4202518363064
"3298",0,1,0,0,0,0,0,22.8623581647755
"3299",0,1,1,0,1,0,0,2.49933949801849
"3300",0,1,1,0,0,0,0,24.7235820895522
"3301",0,0,0,0,1,1,0,9.93
"3302",0,1,1,0,1,0,0,9.92388582874312
"3303",0,1,1,0,0,0,0,4.19329388560158
"3304",1,1,0,0,0,0,0,64.9390926041019
"3305",0,0,1,0,0,0,1,1
"3306",0,1,0,0,0,0,1,2.0026455026455
"3307",1,0,1,1,0,0,1,36
"3308",0,0,0,0,1,0,1,8.3082114735658
"3309",0,0,0,0,1,0,0,18.997458703939
"3310",0,0,0,0,1,1,0,18.1709183673469
"3311",0,0,0,0,1,0,1,22.7431941923775
"3312",0,0,1,0,0,0,0,55.1635725037632
"3313",1,1,1,0,0,0,0,1
"3314",0,0,0,0,1,0,1,12.4225663716814
"3315",0,1,1,0,1,0,0,5.16731952993844
"3316",1,1,0,0,1,0,0,4.61259956553222
"3317",0,0,1,0,0,0,0,29.2938856015779
"3318",1,0,0,0,0,0,0,17.5251396648045
"3319",1,0,0,0,0,0,0,65.2712253327214
"3320",1,0,1,0,0,0,1,43.5175202156334
"3321",0,1,0,0,1,0,0,19.2890995260664
"3322",0,0,0,0,1,0,1,66.6029011786038
"3323",1,1,1,0,0,0,0,12.9771825396825
"3324",1,1,0,0,0,0,0,15.7190420560748
"3325",0,1,1,0,1,0,0,13.6157929661579
"3326",0,0,1,0,0,0,0,59.1841240018788
"3327",0,0,1,0,0,0,0,8.60136054421769
"3328",0,0,1,0,1,0,1,2.66343669250646
"3329",0,0,0,0,1,0,0,13.89506558401
"3330",0,0,0,0,0,0,0,35.1772609819121
"3331",0,0,1,0,0,0,1,66.7909162098669
"3332",1,0,1,0,1,0,0,48.4980861244019
"3333",0,0,0,0,1,1,0,1
"3334",0,0,0,0,1,0,0,17.7262231995602
"3335",0,1,0,0,0,0,0,24.0962715637173
"3336",0,0,0,0,1,1,0,1
"3337",0,0,0,0,1,1,0,14.9316455696203
"3338",1,1,1,0,1,0,0,1
"3339",0,0,0,1,0,0,1,50.9257142857143
"3340",0,0,1,0,1,0,0,7.08399470899471
"3341",0,0,0,0,0,0,1,41.4018754186202
"3342",0,1,1,0,0,0,0,3.10433763188746
"3343",0,1,0,0,0,0,1,4.9397233201581
"3344",0,1,1,0,0,0,0,1
"3345",0,0,0,0,1,1,0,1
"3346",0,1,1,0,0,0,0,50.0366108786611
"3347",0,1,1,0,0,0,1,13.8401221995927
"3348",0,0,0,0,1,0,0,3.15896739130435
"3349",0,0,1,0,1,1,0,1
"3350",1,1,1,0,0,0,0,34.1384615384615
"3351",0,0,1,0,0,0,0,5.64462809917355
"3352",1,1,1,0,0,0,0,49.2404988123515
"3353",1,0,1,0,0,0,1,25.0174110522332
"3354",0,1,0,0,0,0,1,49.1096234309623
"3355",0,1,1,0,0,0,0,24.2947921643574
"3356",0,0,1,0,1,0,0,17.5021489971347
"3357",0,0,1,0,1,0,0,44.000501002004
"3358",1,1,1,0,0,0,0,48.6861569215392
"3359",0,1,1,0,0,0,0,11.7460417986067
"3360",0,1,1,0,1,0,1,4.02822580645161
"3361",0,1,0,0,1,0,0,2.0702634880803
"3362",1,1,1,0,1,0,0,1
"3363",0,0,0,1,0,0,1,40.4993773349938
"3364",0,0,1,1,0,0,1,14.0354545454545
"3365",0,0,1,0,0,0,0,54.0827725437416
"3366",1,0,1,1,0,0,1,14.5134843581446
"3367",0,1,1,1,0,0,1,3.99662731871838
"3368",0,0,0,0,0,0,1,1.87719298245614
"3369",1,0,0,0,0,0,1,65.2290689886135
"3370",0,0,0,0,1,0,1,3.30837988826816
"3371",0,0,0,0,0,0,1,25.9
"3372",0,1,1,1,0,0,1,1
"3373",0,0,1,1,0,0,1,45.2722283205269
"3374",0,0,1,1,0,0,1,3.88196721311475
"3375",0,1,0,0,0,0,0,2.788
"3376",0,0,0,0,0,0,0,56.1114272166904
"3377",1,1,1,0,1,0,1,17.2373737373737
"3378",0,0,0,0,1,1,0,31.7118644067797
"3379",1,1,0,0,0,0,0,22.75
"3380",0,0,1,0,1,0,0,1
"3381",1,0,1,0,0,0,0,32.1032428855063
"3382",0,0,0,0,1,0,1,1
"3383",1,1,1,0,0,0,0,37.2662295081967
"3384",1,1,0,0,0,0,0,7.09543010752688
"3385",0,0,0,0,1,0,0,51.6873508353222
"3386",0,0,1,0,1,0,1,1
"3387",0,0,0,1,0,0,1,23.2261768082664
